station,state,latitude,longitude,elevation,month,minimum temperature (F),maximum temperature (F),average temperature (F),average daily wind speed (miles per hour),direction of fastest 5 second wind (degrees),fastest 5 second wind speed (miles per hour),snowfall (inch),snow depth (inch),precipitation (inch)
MISSOULA INTL AP,MT,46.9208,-114.0925,972.9,January,7.16,13.1,10.76,19.461378,120,31.988242,0,9.842525,0
MISSOULA INTL AP,MT,46.9208,-114.0925,972.9,January,2.12,11.12,8.6,8.052984,120,21.922012,0,9.055123,0
MISSOULA INTL AP,MT,46.9208,-114.0925,972.9,August,51.08,91.04,72.68,6.039738,120,25.053728,0,0,0
RED BLUFF MUNI AP,CA,40.1519,-122.2536,107.6,August,68,96.98,82.58,5.368656,120,19.908766,0,0,0
PORTLAND INTL AP,OR,45.5908,-122.6003,5.8,January,35.06,44.06,39.38,4.026492,120,12.974252,0,0,0
SEATTLE TACOMA INTL AP,WA,47.4444,-122.3139,112.8,January,20.12,39.92,28.94,6.263432,120,19.908766,0,0,0
ANNETTE ISLAND AP,AK,55.0389,-131.5786,33.2,January,32,35.96,32.9,3.802798,120,14.987498,0,0,0.01968505
JUNEAU INTL AP,AK,58.3567,-134.5639,4.9,January,11.12,32,21.74,9.618842,120,36.014734,0,0,0
KING SALMON,AK,58.6794,-156.6294,19.2,August,51.08,69.98,58.64,6.039738,120,21.027236,0,0,0
ANCHORAGE INTL AP,AK,61.1689,-150.0278,36.6,January,3.2,14.18,9.14,1.789552,120,6.934514,0,9.055123,0
KOTZEBUE RALPH WEIN AP,AK,66.8667,-162.6333,9.1,January,2.12,7.16,5.36,24.830034,120,38.02798,0,14.960638,0
KOTZEBUE RALPH WEIN AP,AK,66.8667,-162.6333,9.1,January,3.2,9.14,5,23.48787,120,34.001488,0,14.960638,0
KOTZEBUE RALPH WEIN AP,AK,66.8667,-162.6333,9.1,January,0.14,9.14,5,10.961006,120,29.974996,0,14.960638,0
ALABASTER SHELBY CO AP,AL,33.1783,-86.7817,172.2,August,66.92,89.06,77.54,1.11847,120,16.105968,0,0,0
DOUGLAS BISBEE INL AP,AZ,31.4583,-109.6061,1251.2,August,69.98,96.08,80.78,4.921268,120,25.948504,0,0,0.0787402
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,January,50,55.94,51.98,10.513618,120,21.027236,0,0,0.35039389
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,January,37.94,64.94,49.46,1.565858,120,8.94776,0,0,0
CINCINNATI NORTHERN KY AP,KY,39.0431,-84.6717,264.9,August,55.94,80.96,70.16,5.816044,120,17.000744,0,0,0
INDIANAPOLIS,IN,39.7075,-86.2803,240.8,January,23.18,44.96,33.44,5.816044,120,12.974252,0,0,0
LEXINGTON BLUEGRASS AP,KY,38.0408,-84.6058,298.7,January,46.94,60.08,52.16,6.039738,120,14.092722,0,0,0.01968505
SPRINGFIELD CAPITAL AP,IL,39.8447,-89.6839,181.1,January,33.98,48.02,39.74,5.368656,120,16.105968,0,0,0.33070884
TUPELO RGNL AP,MS,34.2622,-88.7714,110,January,12.2,33.08,20.84,2.684328,120,12.079476,0,0,0
GULFPORT - BILOXI AP,MS,30.4119,-89.0808,12.8,January,29.12,60.08,42.44,7.82929,120,19.01399,0,0,0
PITTSBURGH INTL AP,PA,40.4847,-80.2144,366.7,January,35.96,46.94,40.64,6.934514,120,16.105968,0,0,0.09842525
ALPENA CO RGNL AP,MI,45.0717,-83.5644,208.5,August,60.08,71.06,65.84,8.052984,120,21.922012,0,0,0.25984266
WATERLOO MUNI AP,IA,42.5544,-92.4011,264.6,August,59,78.98,68.36,4.47388,120,17.000744,0,0,0
DENVER INTL AP,CO,39.8328,-104.6575,1650.2,January,10.22,32,19.58,8.276678,110,17.000744,0,0,0
DENVER INTL AP,CO,39.8328,-104.6575,1650.2,January,31.1,60.98,50.36,9.171454,110,25.053728,0,0,0
DENVER INTL AP,CO,39.8328,-104.6575,1650.2,August,59,87.98,73.58,9.171454,110,25.053728,0,0,0
MACON MIDDLE GA RGNL AP,GA,32.6847,-83.6528,104.5,January,27.14,48.02,34.34,4.250186,110,14.092722,0,0,0
SAVANNAH INTL AP,GA,32.13,-81.21,14,August,73.04,87.98,79.52,6.263432,110,19.01399,0,0,0.25196864
HUNTSVILLE INTL AP,AL,34.6439,-86.7861,190.2,January,48.02,55.94,50.72,8.052984,110,14.987498,0,0,0.18110246
HUNTSVILLE INTL AP,AL,34.6439,-86.7861,190.2,January,55.94,64.04,58.28,10.289924,110,33.106712,0,0,0.50000027
JACKSON,KY,37.5908,-83.3131,415.7,January,48.02,64.94,54.32,1.342164,110,10.961006,0,0,0
WICHITA,KS,37.6544,-97.4425,406.9,August,64.04,91.04,77.54,5.368656,110,18.119214,0,0,0
KANSAS CITY INTL AP,MO,39.2972,-94.7306,306.3,January,20.12,42.98,30.56,10.289924,110,23.040482,0,0,0
ORLANDO INTL AP,FL,28.4339,-81.325,27.4,August,77,93.02,83.66,8.500372,110,23.040482,0,0,0.01181103
DAYTONA BEACH INTL AP,FL,29.1828,-81.0483,9.4,August,78.08,91.04,84.02,5.59235,110,21.922012,0,0,0.03149608
KEY WEST INTL AP,FL,24.555,-81.7522,1.2,August,78.98,87.98,83.84,14.092722,110,31.988242,0,0,0.83070911
TAMPA INTL AP,FL,27.9619,-82.5403,5.8,January,59,78.08,66.56,4.697574,110,14.987498,0,0,0.01968505
WEST PALM BEACH INTL AP,FL,26.6847,-80.0994,5.8,August,82.04,89.96,86.18,12.526864,110,23.935258,0,0,0.05905515
HOUSTON HOBBY AP,TX,29.6381,-95.2819,13.4,January,26.24,48.92,36.5,5.59235,110,17.000744,0,0,0
BROWNSVILLE,TX,25.9156,-97.4186,7,January,64.94,80.06,70.52,6.934514,110,25.053728,0,0,0.01181103
BROWNSVILLE,TX,25.9156,-97.4186,7,January,46.04,78.08,59.36,5.368656,110,21.027236,0,0,0
BROWNSVILLE,TX,25.9156,-97.4186,7,August,75.92,98.06,84.56,7.82929,110,25.948504,0,0,0.16929143
BROWNSVILLE,TX,25.9156,-97.4186,7,August,77,96.98,86,8.500372,110,25.053728,0,0,0
ELIZABETH CITY CGAS,NC,36.2606,-76.175,4,August,66.02,86,75.38,2.908022,110,14.092722,0,0,0
ATHENS BEN EPPS AP,GA,33.9481,-83.3275,239.3,January,20.12,44.06,31.28,3.35541,110,12.974252,0,0,0
BRISTOL TRI CITY AP,TN,36.4731,-82.4044,457.2,August,60.98,87.98,73.58,2.460634,110,17.000744,0,0,0
CHARLESTON INTL AP,SC,32.8986,-80.0403,12.2,August,73.04,82.04,76.82,5.816044,110,18.119214,0,0,0.55905542
CHARLOTTE DOUGLAS AP,NC,35.2236,-80.9553,221.9,January,28.22,46.04,40.1,5.368656,110,14.987498,0,0,0
COLUMBIA,SC,33.9486,-81.1186,70.4,January,32,60.08,48.56,3.131716,110,16.105968,0,0,0
MONTGOMERY AP,AL,32.2997,-86.4075,61.6,January,21.2,55.04,34.88,4.921268,110,14.987498,0,0,0
SHREVEPORT,LA,32.4506,-93.8411,83.2,January,55.94,59,57.2,5.368656,110,14.092722,0,0,0
ABILENE RGNL AP,TX,32.4106,-99.6822,545.6,August,68,93.02,78.98,6.71082,110,18.119214,0,0,0
WICHITA FALLS MUNI AP,TX,33.9786,-98.4928,310,August,69.08,93.02,79.34,6.934514,110,19.01399,0,0,0
MIDDLETOWN HARRISBURG INTL AP,PA,40.1936,-76.7633,95.1,August,64.04,69.98,66.92,4.026492,110,16.105968,0,0,0.27952771
ALLENTOWN INTL AP,PA,40.6508,-75.4492,118.9,August,62.96,89.96,76.28,2.23694,110,21.027236,0,0,0
PEORIA GTR PEORIA AP,IL,40.6675,-89.6839,198.1,January,30.2,41,35.24,6.934514,110,18.119214,0,0,0.0393701
SAULT STE MARIE SANDERSON FLD,MI,46.4794,-84.3572,220.1,January,29.12,35.06,31.46,5.816044,110,19.908766,0,14.960638,0
DULUTH,MN,46.8369,-92.2097,435.3,January,9.14,20.12,13.46,9.618842,110,14.987498,4.0157502,7.87402,0.29921276
MINNEAPOLIS/ST PAUL AP,MN,44.8831,-93.2289,265.8,January,28.22,33.08,29.3,8.94776,110,21.922012,0,1.181103,0.01968505
ABERDEEN,SD,45.4558,-98.4131,396.8,August,55.04,71.96,64.22,5.368656,110,17.000744,0,0,0
DES MOINES INTL AP,IA,41.5339,-93.6531,291.7,January,33.98,37.94,35.24,8.052984,110,19.908766,0,0,0.01181103
ROSWELL IND AIR PK,NM,33.3075,-104.5083,1112.2,January,22.1,69.98,44.24,5.144962,110,16.105968,0,0,0
ALAMOSA SAN LUIS AP,CO,37.4389,-105.8614,2296.1,August,46.04,78.98,60.98,5.816044,110,23.040482,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,January,55.04,62.96,60.08,4.026492,110,12.974252,0,0,0.7086618
TUCSON INTL AP,AZ,32.1314,-110.9553,776.9,January,44.06,69.08,55.4,3.579104,110,16.105968,0,0,0
LAS VEGAS MCCARRAN AP,NV,36.0719,-115.1633,649.5,January,42.98,55.94,46.58,1.11847,110,10.961006,0,0,0
LAS VEGAS MCCARRAN AP,NV,36.0719,-115.1633,649.5,August,84.92,107.06,95.72,5.816044,110,31.988242,0,0,0
LAS VEGAS MCCARRAN AP,NV,36.0719,-115.1633,649.5,August,82.94,105.98,94.28,5.368656,110,23.040482,0,0,0
SALINAS MUNICIPAL AP,CA,36.6636,-121.6081,22.6,January,55.94,62.96,57.92,18.342908,110,48.09421,0,0,0.77165396
NORTH PLATTE RGNL AP,NE,41.1214,-100.6694,846.7,January,-11.74,19.22,0.5,5.368656,110,14.092722,0,3.93701,0
BILLINGS LOGAN INTL AP,MT,45.8069,-108.5422,1091.5,August,53.06,77,63.14,6.263432,110,27.066974,0,0,0
REDMOND ROBERTS FLD,OR,44.2558,-121.1392,927.5,January,-13.9,15.26,3.74,3.131716,110,10.961006,0,0,0
ST PAUL ISLAND AP,AK,57.1553,-170.2222,10.7,January,15.26,35.06,21.56,3.579104,110,19.908766,0,1.968505,0
ST PAUL ISLAND AP,AK,57.1553,-170.2222,10.7,January,35.96,39.02,37.76,18.119214,110,31.988242,0,0,0
FAIRBANKS INTL AP,AK,64.8039,-147.8761,131.7,August,51.98,82.04,66.02,1.789552,110,10.06623,0,0,0
KOTZEBUE RALPH WEIN AP,AK,66.8667,-162.6333,9.1,January,-2.74,3.2,1.22,6.934514,110,17.000744,0,14.960638,0
DALHART MUNI AP,TX,36.0167,-102.55,1216.2,August,59,86,72.86,5.59235,110,16.105968,0,0,0
PUEBLO MEM AP,CO,38.29,-104.4983,1438.7,August,57.92,71.96,63.68,5.144962,110,18.119214,0,0,0.07086618
PUEBLO MEM AP,CO,38.29,-104.4983,1438.7,August,62.06,78.98,67.1,6.263432,110,18.119214,0,0,0.1181103
GLASGOW INTL AP,MT,48.2138,-106.6213,696.5,January,-7.78,2.12,-3.46,14.316416,110,23.040482,0,5.118113,0
PITTSBURGH INTL AP,PA,40.4847,-80.2144,366.7,August,53.96,80.96,66.92,2.013246,110,12.079476,0,0,0
ALPENA CO RGNL AP,MI,45.0717,-83.5644,208.5,January,13.1,37.94,26.24,5.368656,110,19.908766,0,5.118113,0
WATERLOO MUNI AP,IA,42.5544,-92.4011,264.6,January,31.1,33.98,32.36,9.171454,110,21.922012,0,0,0.50000027
GUAM INTL AP,GU,13.4836,144.7961,77.4,August,75.92,89.96,82.94,4.250186,100,19.01399,0,0,0.16141741
LONGVIEW E TX RGNL AP,TX,32.3847,-94.7117,111.3,January,57.02,60.98,58.46,5.368656,100,14.092722,0,0,0
JACKSON INTL AP,MS,32.3206,-90.0778,100.6,August,73.04,78.98,74.84,2.460634,100,8.94776,0,0,1.01181157
COLUMBIA RGNL AP,MO,38.8169,-92.2183,272.2,January,39.02,46.04,41.18,6.71082,100,19.908766,0,0,0.05118113
ORLANDO INTL AP,FL,28.4339,-81.325,27.4,August,75.92,93.92,83.84,5.816044,100,21.027236,0,0,0.0393701
ORLANDO INTL AP,FL,28.4339,-81.325,27.4,August,78.08,93.02,84.02,6.039738,100,19.01399,0,0,0
DAYTONA BEACH INTL AP,FL,29.1828,-81.0483,9.4,August,75.92,93.02,83.12,5.144962,100,19.01399,0,0,0
KEY WEST INTL AP,FL,24.555,-81.7522,1.2,August,84.92,91.04,87.62,13.869028,100,25.053728,0,0,0
KEY WEST INTL AP,FL,24.555,-81.7522,1.2,August,82.94,89.96,86.54,14.092722,100,27.066974,0,0,0.18897648
VERO BEACH INTL AP,FL,27.6531,-80.2428,8.5,August,73.94,91.94,84.02,8.94776,100,31.093466,0,0,0
VERO BEACH INTL AP,FL,27.6531,-80.2428,8.5,August,73.94,91.04,83.66,5.816044,100,19.908766,0,0,0.07086618
WEST PALM BEACH INTL AP,FL,26.6847,-80.0994,5.8,August,82.04,91.04,85.82,13.645334,100,23.935258,0,0,0
FT LAUDERDALE HOLLYWOOD AP,FL,26.0719,-80.1536,3.4,August,78.98,91.04,86.18,15.434886,100,34.001488,0,0,0.31889781
FT LAUDERDALE HOLLYWOOD AP,FL,26.0719,-80.1536,3.4,August,78.08,91.04,85.64,12.526864,100,25.948504,0,0,0.01968505
FT LAUDERDALE HOLLYWOOD AP,FL,26.0719,-80.1536,3.4,August,82.94,89.96,85.82,11.408394,100,25.948504,0,0,0
GALVESTON SCHOLES FLD,TX,29.2733,-94.8592,1.5,January,53.96,68,59.18,10.737312,100,21.922012,0,0,0
HOUSTON INTERCONT AP,TX,29.98,-95.36,29,August,73.04,93.02,82.76,7.605596,100,21.027236,0,0,0
RALEIGH DURHAM INTL AP,NC,35.8922,-78.7819,126.8,August,64.94,89.96,77.72,7.605596,100,21.922012,0,0,0
RALEIGH DURHAM INTL AP,NC,35.8922,-78.7819,126.8,August,66.92,84.02,73.58,6.71082,100,21.922012,0,0,0
PIEDMONT TRIAD INTL AP,NC,36.0969,-79.9433,271.3,August,62.06,86,75.56,2.460634,100,12.974252,0,0,0
RICHMOND INTL AP,VA,37.505,-77.3203,50,January,37.04,57.92,48.2,6.487126,100,19.908766,0,0,0
WILMINGTON INTL AP,NC,34.2675,-77.8997,10.1,January,57.02,66.92,61.34,2.460634,100,16.105968,0,0,1.11811084
WILMINGTON NEW CASTLE CO AP,DE,39.6728,-75.6008,24.1,August,66.02,71.96,69.98,6.039738,100,17.000744,0,0,0.72047283
CHARLESTON INTL AP,SC,32.8986,-80.0403,12.2,August,71.06,84.92,78.08,6.487126,100,21.027236,0,0,1.79921357
CHARLOTTE DOUGLAS AP,NC,35.2236,-80.9553,221.9,January,46.94,55.94,49.28,4.921268,100,17.000744,0,0,0.68897675
CHARLOTTE DOUGLAS AP,NC,35.2236,-80.9553,221.9,August,64.94,84.02,74.12,6.71082,100,21.922012,0,0,0
JACKSONVILLE,FL,30.4844,-81.7019,10.1,August,75.02,91.94,80.96,7.158208,100,23.040482,0,0,0.03149608
MEMPHIS INTL AP,TN,35.0564,-89.9864,77.4,August,69.98,89.06,79.88,6.487126,100,17.000744,0,0,0
MOBILE,AL,30.6794,-88.2397,63.4,August,66.92,91.04,78.98,3.35541,100,14.092722,0,0,0
MONTGOMERY AP,AL,32.2997,-86.4075,61.6,August,66.92,89.96,79.16,2.460634,100,21.027236,0,0,0
NASHVILLE INTL AP,TN,36.1189,-86.6892,182.9,August,69.98,87.98,77.18,3.579104,100,29.974996,0,0,0.61811057
GREENVILLE ASOS,MS,33.4825,-90.9853,39,August,68,93.02,78.8,5.368656,100,14.987498,0,0,0
GREENVILLE ASOS,MS,33.4825,-90.9853,39,August,73.04,82.94,75.56,6.263432,100,19.01399,0,0,0.77165396
ABILENE RGNL AP,TX,32.4106,-99.6822,545.6,August,64.94,91.94,77.9,6.487126,100,17.000744,0,0,0
TULSA INTL AP,OK,36.1994,-95.8872,198.1,August,64.04,89.06,75.38,4.47388,100,14.987498,0,0,0
PORTLAND INTL JETPORT,ME,43.6497,-70.3003,13.7,January,26.24,39.92,32.18,10.961006,100,34.001488,0,3.149608,1.01181157
WILLIAMSPORT,PA,41.2433,-76.9217,158.5,January,25.16,41,32.72,5.816044,100,21.027236,0,0,0.01181103
FLINT BISHOP INTL AP,MI,42.9667,-83.7494,234.7,January,23.18,46.04,33.26,5.59235,100,17.000744,0,0,0.48818924
LANSING CAPITAL CITY AP,MI,42.7803,-84.5789,256.3,January,23.18,44.06,32.72,6.71082,100,19.01399,0,0,0.53149635
MADISON DANE RGNL AP,WI,43.1406,-89.3453,264,January,23.18,37.94,30.74,5.816044,100,19.01399,0,3.149608,0
MADISON DANE RGNL AP,WI,43.1406,-89.3453,264,August,62.06,84.92,73.22,4.47388,100,23.040482,0,0,0
MILWAUKEE MITCHELL AP,WI,42.955,-87.9044,204.2,January,24.26,41,34.88,7.82929,100,19.01399,0,0,0.01181103
MUSKEGON CO AP,MI,43.1711,-86.2367,190.5,January,24.26,44.96,32.9,9.171454,100,25.053728,0,0,0.09055123
DULUTH,MN,46.8369,-92.2097,435.3,January,17.24,31.1,21.92,14.763804,100,27.96175,0.9842525,9.055123,0.09842525
GRAND FORKS INTL AP,ND,47.9428,-97.1839,256.6,January,-4.9,8.24,-0.22,6.934514,100,19.01399,0.5905515,11.023628,0.01968505
INTL FALLS INTL AP,MN,48.5614,-93.3981,360.6,January,-6.88,13.1,3.74,6.039738,100,18.119214,0.9842525,16.929143,0.11023628
MOLINE QUAD CITY INTL AP,IL,41.4653,-90.5233,180.4,January,22.1,39.92,31.64,7.82929,100,14.987498,0,0,0.01968505
MOLINE QUAD CITY INTL AP,IL,41.4653,-90.5233,180.4,August,60.98,77,69.62,6.039738,100,19.01399,0,0,0
ROCHESTER INTL AP,MN,43.9042,-92.4917,397.5,January,27.14,32,28.22,11.632088,100,23.935258,0.3149608,3.93701,0.14173236
DES MOINES INTL AP,IA,41.5339,-93.6531,291.7,August,57.92,84.02,71.78,3.35541,100,14.092722,0,0,0
NORFOLK KARL STEFAN AP,NE,41.9856,-97.4353,472.7,August,59,71.96,63.68,2.013246,100,10.961006,0,0,0
HILO INTL AP,HI,19.7192,-155.0531,11.6,January,64.04,80.06,69.98,6.487126,100,16.105968,0,0,0
EL PASO INTL AP,TX,31.8111,-106.3758,1194.2,August,73.94,98.96,86.72,6.263432,100,27.96175,0,0,0
EL PASO INTL AP,TX,31.8111,-106.3758,1194.2,August,73.04,93.92,83.48,9.395148,100,25.948504,0,0,0
ALBUQUERQUE INTL AP,NM,35.0419,-106.6156,1618.5,August,66.92,91.04,76.82,12.750558,100,40.041226,0,0,0
ALBUQUERQUE INTL AP,NM,35.0419,-106.6156,1618.5,August,66.92,89.06,75.02,8.94776,100,34.001488,0,0,0
LONG BEACH DAUGHERTY FLD,CA,33.8117,-118.1464,9.4,August,68,80.06,73.94,5.816044,100,21.027236,0,0,0
BAKERSFIELD AP,CA,35.4344,-119.0542,149,January,39.02,64.04,50.18,2.460634,100,8.94776,0,0,0
TUCSON INTL AP,AZ,32.1314,-110.9553,776.9,January,37.04,71.96,51.44,3.802798,100,14.092722,0,0,0
PHOENIX SKY HARBOR INTL AP,AZ,33.4278,-112.0039,337.4,January,50,73.94,59.18,4.250186,100,17.000744,0,0,0
SALINAS MUNICIPAL AP,CA,36.6636,-121.6081,22.6,January,44.06,69.98,53.96,8.94776,100,27.066974,0,0,0
CHEYENNE,WY,41.1519,-104.8061,1867.8,August,51.98,62.06,57.56,6.934514,100,19.908766,0,0,0.25984266
SCOTTSBLUFF HEILIG AP,NE,41.8706,-103.5931,1202.4,January,-13.9,10.22,-2.38,7.605596,100,21.027236,0,7.086618,0
SCOTTSBLUFF HEILIG AP,NE,41.8706,-103.5931,1202.4,August,53.06,73.04,66.02,5.59235,100,14.092722,0,0,0.01968505
LEWISTON NEZ PERCE CO AP,ID,46.3747,-117.0156,437.7,August,64.04,98.96,81.86,2.684328,100,10.06623,0,0,0
PORTLAND INTL AP,OR,45.5908,-122.6003,5.8,January,24.26,30.2,26.78,17.671826,100,44.067718,0.393701,0,0.01968505
PORTLAND INTL AP,OR,45.5908,-122.6003,5.8,January,28.22,33.98,29.84,15.211192,100,42.054472,0,0,0.53149635
JUNEAU INTL AP,AK,58.3567,-134.5639,4.9,January,13.1,31.1,26.06,7.605596,100,34.001488,0,0,0
COLD BAY AP,AK,55.2208,-162.7325,23.8,January,16.16,35.96,24.62,3.802798,100,12.974252,0,0,0
ANCHORAGE INTL AP,AK,61.1689,-150.0278,36.6,January,4.1,15.26,8.42,2.013246,100,8.052984,0,9.055123,0
BETHEL AP,AK,60.785,-161.8292,31.1,August,55.94,69.98,60.44,10.289924,100,21.922012,0,0,0.01181103
NOME MUNI AP,AK,64.5111,-165.44,4,January,21.2,29.12,26.42,4.697574,100,12.974252,0,18.110246,0
NOME MUNI AP,AK,64.5111,-165.44,4,January,1.22,19.22,17.06,5.59235,100,17.000744,0,18.110246,0
NOME MUNI AP,AK,64.5111,-165.44,4,January,24.26,31.1,25.88,21.922012,100,46.080964,1.6929143,22.047256,0.12992133
JACKSONVILLE CRAIG MUNI AP,FL,30.3361,-81.5147,12.5,August,73.94,84.92,78.26,5.368656,100,19.908766,0,0,1.31889835
DALHART MUNI AP,TX,36.0167,-102.55,1216.2,August,60.98,84.92,71.96,10.06623,100,27.066974,0,0,0
SALISBURY WICOMICO RGNL AP,MD,38.3406,-75.5103,14.6,August,60.08,84.02,71.42,3.131716,100,16.105968,0,0,0
TALLAHASSEE,FL,30.3975,-84.3289,19.2,January,23.18,55.94,37.22,3.579104,100,17.000744,0,0,0
TALLAHASSEE,FL,30.3975,-84.3289,19.2,January,35.06,75.02,51.98,5.144962,100,29.08022,0,0,0
EVANSVILLE REGIONAL AP,IN,38.0442,-87.5206,121.9,January,44.96,59,48.92,2.460634,100,17.000744,0,0,0.07086618
EVANSVILLE REGIONAL AP,IN,38.0442,-87.5206,121.9,August,53.96,78.98,67.28,2.684328,100,12.079476,0,0,0
EVANSVILLE REGIONAL AP,IN,38.0442,-87.5206,121.9,August,64.04,69.98,67.46,4.47388,100,14.987498,0,0,1.40157556
LOUISVILLE INTL AP,KY,38.1811,-85.7392,148.7,January,35.06,48.92,43.34,4.697574,100,14.092722,0,0,0.01968505
LOUISVILLE INTL AP,KY,38.1811,-85.7392,148.7,August,57.92,82.04,69.62,3.579104,100,14.092722,0,0,0
TUPELO RGNL AP,MS,34.2622,-88.7714,110,August,68,93.02,80.06,2.460634,100,14.092722,0,0,0
QUINCY RGNL AP,IL,39.9369,-91.1919,234.4,August,55.94,80.96,69.08,6.263432,100,18.119214,0,0,0
HAVRE CITY CO AP,MT,48.5428,-109.7633,787.9,August,48.92,84.92,65.12,6.039738,100,19.908766,0,0,0
HAVRE CITY CO AP,MT,48.5428,-109.7633,787.9,August,57.02,80.06,66.92,5.816044,100,21.922012,0,0,0
HOUGHTON LK ROSCOMMON AP,MI,44.3592,-84.6739,350.8,January,15.26,39.02,28.04,7.158208,100,21.027236,0,9.055123,0.01181103
ROCKFORD GTR ROCKFORD AP,IL,42.1928,-89.0931,222.5,January,24.26,41,33.62,7.158208,100,18.119214,0,0,0
DUBUQUE RGNL AP,IA,42.3978,-90.7036,321.9,January,27.14,35.06,31.46,7.82929,100,21.922012,0,1.181103,0.0393701
LONGVIEW E TX RGNL AP,TX,32.3847,-94.7117,111.3,August,73.04,93.02,82.58,3.802798,90,19.908766,0,0,0.16141741
LAKE CHARLES,LA,30.125,-93.2158,4,August,75.92,89.96,79.88,3.131716,90,23.935258,0,0,0.46850419
JACKSON INTL AP,MS,32.3206,-90.0778,100.6,August,66.92,89.06,78.62,2.013246,90,12.974252,0,0,0
WEST PALM BEACH INTL AP,FL,26.6847,-80.0994,5.8,January,48.92,69.98,60.26,12.526864,90,27.066974,0,0,0
WEST PALM BEACH INTL AP,FL,26.6847,-80.0994,5.8,August,82.94,91.94,85.82,9.171454,90,21.027236,0,0,0.01181103
FT LAUDERDALE HOLLYWOOD AP,FL,26.0719,-80.1536,3.4,August,78.98,89.96,85.82,13.42164,90,25.948504,0,0,0
VICTORIA RGNL AP,TX,28.8614,-96.9303,35.1,August,71.06,98.96,83.66,8.94776,90,31.988242,0,0,0.01181103
PORT ARTHUR SE TX AP,TX,29.9506,-94.0206,4.9,August,77,87.98,82.76,6.487126,90,19.01399,0,0,0.07086618
BROWNSVILLE,TX,25.9156,-97.4186,7,August,78.08,96.08,85.64,6.71082,90,23.935258,0,0,0
GALVESTON SCHOLES FLD,TX,29.2733,-94.8592,1.5,August,82.04,91.04,85.46,11.855782,90,23.935258,0,0,0
CORPUS CHRISTI,TX,27.7839,-97.5108,13.7,August,73.94,96.08,84.74,6.71082,90,23.040482,0,0,0
CORPUS CHRISTI,TX,27.7839,-97.5108,13.7,August,75.92,96.08,84.92,7.158208,90,21.922012,0,0,0
RALEIGH DURHAM INTL AP,NC,35.8922,-78.7819,126.8,August,60.08,87.98,75.2,2.908022,90,18.119214,0,0,0
ROANOKE RGNL AP,VA,37.3169,-79.9742,358.1,August,64.04,82.04,72.68,4.250186,90,17.000744,0,0,0
WILMINGTON INTL AP,NC,34.2675,-77.8997,10.1,January,46.94,60.98,53.06,5.144962,90,18.119214,0,0,0.01181103
MERIDIAN KEY FLD,MS,32.3347,-88.7442,89.6,August,66.02,91.04,78.08,2.460634,90,14.987498,0,0,0
ATHENS BEN EPPS AP,GA,33.9481,-83.3275,239.3,January,53.06,64.94,57.2,3.35541,90,19.908766,0,0,0.33858286
ATHENS BEN EPPS AP,GA,33.9481,-83.3275,239.3,August,60.08,89.06,74.3,1.565858,90,14.092722,0,0,0
CHARLOTTE DOUGLAS AP,NC,35.2236,-80.9553,221.9,January,31.1,44.06,40.46,6.934514,90,21.027236,0.1181103,0,0.22834658
COLUMBIA,SC,33.9486,-81.1186,70.4,August,73.04,80.96,75.38,5.368656,90,16.105968,0,0,0.81102406
ABILENE RGNL AP,TX,32.4106,-99.6822,545.6,August,66.02,78.08,75.92,5.368656,90,12.974252,0,0,0.6692917
ABILENE RGNL AP,TX,32.4106,-99.6822,545.6,August,64.94,89.96,75.38,3.579104,90,17.000744,0,0,0
GREENWOOD LEFLORE AP,MS,33.4964,-90.0867,40.5,January,53.96,60.98,56.12,2.684328,90,10.961006,0,0,0.05905515
GREENWOOD LEFLORE AP,MS,33.4964,-90.0867,40.5,August,69.08,91.94,78.44,4.697574,90,14.987498,0,0,0
GREENWOOD LEFLORE AP,MS,33.4964,-90.0867,40.5,August,73.04,78.98,75.38,4.026492,90,14.987498,0,0,0.87007921
DODGE CITY,KS,37.7608,-99.9683,789.4,January,26.24,57.92,42.62,8.276678,90,23.040482,0,0,0
ST LOUIS LAMBERT INTL AP,MO,38.7525,-90.3736,161.8,August,64.94,73.04,68.54,7.605596,90,19.01399,0,0,0.09055123
NEWARK INTL AP,NJ,40.6825,-74.1694,2.1,January,25.16,32,29.84,5.144962,90,17.000744,0.5118113,0,0.03149608
SYRACUSE HANCOCK INTL AP,NY,43.1111,-76.1039,125.9,January,33.98,37.94,34.7,9.395148,90,21.922012,0,0,0.57874047
SYRACUSE HANCOCK INTL AP,NY,43.1111,-76.1039,125.9,January,11.12,24.26,17.96,7.605596,90,19.01399,1.2992133,0,0.05118113
WILLIAMSPORT,PA,41.2433,-76.9217,158.5,January,37.04,42.98,39.74,4.47388,90,12.974252,0,0,0.42126007
WILLIAMSPORT,PA,41.2433,-76.9217,158.5,August,62.96,68,64.94,3.579104,90,14.092722,0,0,0.16141741
SAULT STE MARIE SANDERSON FLD,MI,46.4794,-84.3572,220.1,January,18.14,25.16,20.84,4.250186,90,14.092722,1.2992133,11.81103,0.1181103
